,Close,Volume,google_trends,tw_compound,tw_polarity,tw_subjectivity,tweet_volume,re_compound,re_polarity,re_subjectivity
03/01/2022 15:00,46689.99,17371.377,72.61363636,0.31403246,0.210698608,0.461845647,2524,0.649301404,0.107887525,0.494540681
03/01/2022 16:00,46484,24388.613,77.45454545,0.27129776,0.175745955,0.469344567,2602,0.684742119,0.135965057,0.443298824
03/01/2022 17:00,46564.54,12073.409,74.22727273,0.269456871,0.147418121,0.439886226,2342,0.829947424,0.151857668,0.524573509
03/01/2022 18:00,46469.49,6768.947,80.68181818,0.22739196,0.143392854,0.454706936,2322,0.85670062,0.142756086,0.453475514
03/01/2022 19:00,46364.55,6132.82,80.68181818,0.292581441,0.166848128,0.452784136,2167,0.69095569,0.118078066,0.461550606
03/01/2022 20:00,45904.74,28570.775,90.36363636,0.229413053,0.125967919,0.433054525,2388,0.5546957,0.118414811,0.500692664
03/01/2022 21:00,45974.5,10716.23,90.36363636,0.218754669,0.128365435,0.442995265,2326,0.666301345,0.098151167,0.474047858
03/01/2022 22:00,46214.28,8795.719,83.90909091,0.203650932,0.100606556,0.418395591,2076,0.718496887,0.130093101,0.456937905
03/01/2022 23:00,46445.81,8762.512,77.45454545,0.255101202,0.12864597,0.433470171,1960,0.714486194,0.134142542,0.487105177
04/01/2022 00:00,46251.5,9518.048,80.68181818,0.249245568,0.134553824,0.447369238,1702,0.623644144,0.158871052,0.466226685
04/01/2022 01:00,46065.39,6253.336,87.13636364,0.227101605,0.128605674,0.453578844,1543,0.830232362,0.098643228,0.465861457
04/01/2022 02:00,46111.81,8395.104,72.61363636,0.224003259,0.12943205,0.4247574,1526,0.531873598,0.090978265,0.337126293
04/01/2022 03:00,46313.95,6649.901,71,0.269270556,0.144611074,0.448373823,1354,0.777944907,0.099395695,0.438760748
04/01/2022 04:00,46107.5,7571.024,74.22727273,0.237835417,0.155305184,0.463113654,1261,0.545237576,0.228014733,0.452921698
04/01/2022 05:00,46151.49,6182.868,74.22727273,0.255301061,0.125730023,0.441715437,1057,0.813363464,0.16669571,0.497784768
04/01/2022 06:00,46359.14,6822.426,75.84090909,0.270169554,0.146573496,0.419375502,1109,-0.282077181,0.041198624,0.528969109
04/01/2022 07:00,46521.68,8275.239,77.45454545,0.237302153,0.10328709,0.403928689,1185,0.131542915,0.028953886,0.423160954
04/01/2022 08:00,46475.02,9523.374,69.38636364,0.204200457,0.130845058,0.435925412,1373,0.745443373,0.165754823,0.490337528
04/01/2022 09:00,46355.2,7613.404,72.61363636,0.266320833,0.11452944,0.418170664,1341,0.720982919,0.060501822,0.499326102
04/01/2022 10:00,46599.84,11875.214,74.22727273,0.271009919,0.147469751,0.421711717,1423,0.710111132,0.114643652,0.484875532
04/01/2022 11:00,46709.98,8725.688,74.22727273,0.262896755,0.137443718,0.420816271,1446,0.592993962,0.135051528,0.474095741
04/01/2022 12:00,46628.88,8009.47,72.61363636,0.247899632,0.10942622,0.411412586,1584,0.405451012,0.104249225,0.49016192
04/01/2022 13:00,46933.15,17605.575,82.29545455,0.268512987,0.130154842,0.42502031,1618,0.67264465,0.122784894,0.485640573
04/01/2022 14:00,47303.01,20458.338,77.45454545,0.250287618,0.116173938,0.408141457,1844,0.602678221,0.090915413,0.519946006
04/01/2022 15:00,46925.28,22558.445,79.06818182,0.264901001,0.113864382,0.412163392,1887,0.740561021,0.167621897,0.487528452
04/01/2022 16:00,46767.94,17747.146,77.45454545,0.268880438,0.108912894,0.417367896,1994,0.862564774,0.081687526,0.44282826
04/01/2022 17:00,46564,10212.957,85.52272727,0.252993989,0.098187226,0.421347348,1897,0.7898722,0.127251399,0.500334004
04/01/2022 18:00,45742.69,35836.936,90.36363636,0.275554522,0.11017142,0.388425257,2025,0.773380168,0.142014306,0.478550303
04/01/2022 19:00,46058.09,29098.615,87.13636364,0.209706184,0.086236611,0.397160824,1861,0.570923994,0.083537403,0.480324944
04/01/2022 20:00,46267.79,9977.554,85.52272727,0.242076339,0.100801384,0.421774318,1711,0.737333226,0.144574535,0.46284424
04/01/2022 21:00,46230.6,6648.971,91.97727273,0.213827389,0.098222281,0.417469419,1630,0.690572405,0.076190524,0.498205499
04/01/2022 22:00,46155.89,6210.366,85.52272727,0.246845141,0.101971237,0.402487941,1576,0.718527995,0.068553315,0.443822213
04/01/2022 23:00,45833.42,10379.751,82.29545455,0.227745055,0.097141435,0.415109179,1421,0.838673301,0.165630384,0.509131299
05/01/2022 00:00,46260.08,10377.581,74.22727273,0.179965177,0.097570448,0.422884674,1477,0.778597085,0.161993311,0.521544459
05/01/2022 01:00,46112.1,6465.996,67.77272727,0.24444089,0.107406533,0.437499696,1326,0.631603725,0.04833667,0.469378896
05/01/2022 02:00,46291.45,5215.84,74.22727273,0.254578514,0.10643234,0.414589523,1278,0.63950568,0.146189102,0.548692194
05/01/2022 03:00,46409.76,6754.71,67.77272727,0.247551478,0.119085467,0.437536328,1283,0.353454789,0.075266579,0.467443658
05/01/2022 04:00,46419,5266.075,56.47727273,0.267625954,0.11351409,0.416251077,1132,0.907916795,0.142903025,0.442566196
05/01/2022 05:00,46302.72,4295.105,61.31818182,0.258657377,0.085038147,0.452441582,1102,0.639768134,0.136747892,0.611524317
05/01/2022 06:00,46454,4495.17,66.15909091,0.237753866,0.091814455,0.407039022,1120,0.338510959,0.060899282,0.392965944
05/01/2022 07:00,46399.33,4233.442,62.93181818,0.257804035,0.095863177,0.413740846,1131,0.8324819,0.12114367,0.483981027
05/01/2022 08:00,46626.53,8680.821,64.54545455,0.254013825,0.122361571,0.396193458,1363,0.359125358,0.016604722,0.544131031
05/01/2022 09:00,46850.75,13807.524,67.77272727,0.253476486,0.105474565,0.378850743,1148,0.485405627,0.054443678,0.461704591
05/01/2022 10:00,46809.4,12596.823,66.15909091,0.238249704,0.117738941,0.437230803,1106,0.611063299,0.090757743,0.457991886
05/01/2022 11:00,46271.93,19806.41,67.77272727,0.273332836,0.118622584,0.415496746,1418,0.462473656,0.070980938,0.445738104
05/01/2022 12:00,46228.27,19082.758,69.38636364,0.211439315,0.083468878,0.415035378,1532,0.569567615,0.008791334,0.472025991
05/01/2022 13:00,46429.36,14635.57,67.77272727,0.266429819,0.105855836,0.415055445,1739,0.396596099,0.091502398,0.517631992
05/01/2022 14:00,46682.79,28802.675,71,0.240246,0.110761968,0.410825029,2015,0.23411311,0.11581143,0.484251068
05/01/2022 15:00,46611.46,18778.267,71,0.229647507,0.111618281,0.425491802,1962,0.597073181,0.131192401,0.467280115
05/01/2022 16:00,46308.23,12251.662,74.22727273,0.23508755,0.096553256,0.403994649,1836,0.445539625,0.067461303,0.486698391
05/01/2022 17:00,46007.99,12594.485,80.68181818,0.274290542,0.124068264,0.417267474,1973,0.64878601,0.104244991,0.464334718
05/01/2022 18:00,45922.29,40427.037,80.68181818,0.193386797,0.082135336,0.391732676,2281,0.752452954,0.109574997,0.437949127
05/01/2022 19:00,44673.22,62937.664,88.75,0.218930645,0.109421876,0.408582165,2273,0.553553655,0.15989101,0.458687033
05/01/2022 20:00,43958.56,65234.752,127.4772727,0.159422035,0.088974887,0.3951122,3078,0.733110888,0.174476105,0.446750305
05/01/2022 21:00,43604,30061.822,140.3863636,0.107458466,0.078333779,0.405428016,2803,0.585145288,0.11584628,0.449781977
05/01/2022 22:00,43415.84,58049.019,161.3636364,0.151702962,0.09008456,0.408160977,3266,0.406703484,0.050310661,0.462105798
05/01/2022 23:00,43421.69,20626.361,133.9318182,0.155089198,0.079654402,0.410642489,2408,0.318724903,0.059046025,0.418942796
06/01/2022 00:00,43656,16523.725,129.0909091,0.141634059,0.075392436,0.41273896,2090,0.250863138,0.083269351,0.436764378
06/01/2022 01:00,43525.91,10856.695,106.5,0.153984572,0.067605693,0.407630189,1829,0.627340183,0.128233518,0.500689006
06/01/2022 02:00,43248.4,12835.857,108.1136364,0.171256577,0.079829718,0.412245146,1826,0.363615174,0.037899878,0.474984161
06/01/2022 03:00,42817.38,15960.787,117.7954545,0.193609552,0.097281059,0.405708573,1812,0.339862463,0.088306672,0.455354551
06/01/2022 04:00,43007.21,23105.021,119.4090909,0.142725111,0.056875432,0.415249951,1868,0.49292969,0.124528081,0.492911924
06/01/2022 05:00,43038.12,12847.183,108.1136364,0.144755921,0.096144947,0.421830216,1750,0.444561928,0.089868472,0.469683278
06/01/2022 06:00,43091.6,9463.139,109.7272727,0.161754264,0.099149812,0.387937501,1513,0.399428693,0.140900081,0.393746769
06/01/2022 07:00,43222.22,8260.544,106.5,0.148910786,0.08816816,0.402845136,1531,0.647809934,0.070168166,0.500582192
06/01/2022 08:00,43050,10357.178,109.7272727,0.16059177,0.090449994,0.402965975,2084,0.59174,0.118882713,0.41152448
06/01/2022 09:00,42591.58,23680.075,111.3409091,0.149481391,0.100982889,0.392165592,1744,0.425248428,0.10938158,0.416709477
06/01/2022 10:00,42874.38,15070.974,114.5681818,0.157169474,0.103228382,0.38317099,1896,0.670517014,0.143091879,0.44098108
06/01/2022 11:00,42865.15,10169.934,114.5681818,0.164942722,0.094898526,0.402735731,1755,0.414344283,0.109871184,0.469330816
06/01/2022 12:00,43047.4,14109.144,122.6363636,0.183037482,0.096555147,0.420734147,2000,0.660776517,0.086498517,0.429876216
06/01/2022 13:00,43123.15,13449.994,101.6590909,0.191483829,0.09823506,0.394241785,2226,0.548160666,0.099751049,0.434658192
06/01/2022 14:00,42802.24,17893.438,103.2727273,0.221732486,0.101660337,0.413925423,2316,0.44816757,0.06640425,0.466803013
06/01/2022 15:00,42947.79,16507.19,114.5681818,0.190407892,0.11449856,0.407969627,2416,0.316122157,0.088216031,0.501104668
06/01/2022 16:00,42878.24,12659.744,108.1136364,0.176785069,0.096500778,0.409638402,2718,0.432314716,0.095556431,0.48578608
06/01/2022 17:00,42994.68,10121.939,106.5,0.180855424,0.101322805,0.397254527,2476,0.449770699,0.068923583,0.422775284
06/01/2022 18:00,43353.88,9777.476,111.3409091,0.176371461,0.100649994,0.412732684,2381,0.665378667,0.120790662,0.463775837
06/01/2022 19:00,43409.03,9662.063,109.7272727,0.189534035,0.108272967,0.409278179,2045,0.307596617,0.074741296,0.475427147
06/01/2022 20:00,43206.67,10734.654,103.2727273,0.178863542,0.104085044,0.414552283,1987,0.62059156,0.105098746,0.441871351
06/01/2022 21:00,43105.1,6063.373,106.5,0.187989974,0.063674444,0.39102415,1973,0.467619482,0.084084194,0.505910617
06/01/2022 22:00,43163.57,5067.002,109.7272727,0.214325118,0.104149298,0.410155493,1715,0.528757871,0.047805422,0.445022103
06/01/2022 23:00,43080.01,4332.722,103.2727273,0.153011532,0.068154166,0.398062237,1613,0.406470541,0.139950078,0.480389928
07/01/2022 00:00,42787.99,11015.952,106.5,0.180607915,0.071892411,0.413297188,1481,0.542799454,0.038485306,0.371529202
07/01/2022 01:00,42988.26,7152.117,103.7337662,0.179379767,0.101516362,0.40000848,1367,0.503863262,0.092952922,0.483877238
07/01/2022 02:00,42795.77,6078.19,92.66883117,0.178108285,0.079071767,0.402048087,1328,0.427124242,0.159306246,0.483191456
07/01/2022 03:00,41789.97,48253.516,99.58441558,0.151279084,0.101328233,0.411787058,1818,0.666037542,0.030936701,0.439237062
07/01/2022 04:00,41680,46655.815,138.3116883,0.118874256,0.076831158,0.405337466,2333,0.436551691,0.142521195,0.489788625
07/01/2022 05:00,41835.97,17172.394,121.7142857,0.195313867,0.10139362,0.426837872,1781,0.071090897,0.113156798,0.523173275
07/01/2022 06:00,41520,14161.703,124.4805195,0.140487002,0.079864917,0.39106183,1610,0.903612143,0.161696087,0.518003743
07/01/2022 07:00,41691.61,18990.127,124.4805195,0.137068128,0.064158008,0.423005646,1547,0.356367222,0.097077209,0.440123422
07/01/2022 08:00,42089.3,31513.777,121.7142857,0.200121311,0.094032288,0.397263583,2009,0.453676324,0.116228447,0.433527403
07/01/2022 09:00,42409,13818.868,116.1818182,0.225646038,0.131408209,0.399281692,1591,0.138003545,0.086556129,0.471911048
07/01/2022 10:00,42167.9,9276.706,109.2662338,0.182519922,0.114082454,0.407605045,1629,0.590147104,0.105784215,0.426007059
07/01/2022 11:00,42249.99,7178.342,112.0324675,0.169880871,0.104947497,0.395002575,1627,0.628175482,0.097076885,0.549143588
07/01/2022 12:00,42393.02,8189.847,109.2662338,0.181370762,0.101797261,0.397987516,1759,0.550063272,0.084419759,0.437575773
07/01/2022 13:00,41471.53,47310.472,109.2662338,0.19754781,0.093912116,0.404418007,2231,0.439030717,0.114102618,0.479907862
07/01/2022 14:00,41876.11,24776.73,116.1818182,0.136401288,0.095018706,0.401087597,2485,0.339925656,0.065185147,0.432863545
07/01/2022 15:00,41297.41,50819.748,121.7142857,0.192848019,0.083754646,0.40570312,2760,0.532066245,0.106836676,0.481840033
07/01/2022 16:00,42131.75,45492.052,123.0974026,0.150751665,0.080882037,0.398164886,2839,0.854096259,0.152066027,0.467475876
07/01/2022 17:00,41978.79,15074.244,117.5649351,0.206019413,0.111497692,0.407992294,2398,0.298135332,0.041127746,0.43778083
07/01/2022 18:00,41695.07,9669.958,125.8636364,0.172346197,0.095075766,0.401017813,2347,0.604090369,0.088735075,0.486571585
07/01/2022 19:00,41764.32,8830.969,123.0974026,0.1613,0.080532949,0.37994696,2208,0.571631898,0.145508362,0.47015821
07/01/2022 20:00,41910.96,9747.325,116.1818182,0.199200373,0.099743046,0.407400767,2062,0.639294643,0.106339708,0.466501748
07/01/2022 21:00,41862.38,5100.691,130.012987,0.1933,0.096824053,0.410917587,1898,0.513138682,0.061893729,0.442953509
07/01/2022 22:00,41522.5,8844.823,127.2467532,0.195038043,0.101337084,0.395491398,1789,0.429295511,0.053697948,0.427680998
07/01/2022 23:00,41553.86,8090.483,123.0974026,0.174492716,0.090987123,0.424644011,1681,0.519965191,0.123524856,0.475635158
08/01/2022 00:00,41992.23,12540.427,113.4155844,0.166758913,0.100930659,0.393641214,1588,0.624308802,0.063541775,0.486920512
08/01/2022 01:00,41880.01,9231.727,99.58441558,0.209016519,0.114897651,0.426430467,1433,0.871022644,0.090785457,0.482640706
08/01/2022 02:00,41870.9,5571.36,92.66883117,0.1745125,0.09770049,0.375895697,1284,0.14726882,0.171703042,0.471211971
08/01/2022 03:00,41796.03,5722.809,94.05194805,0.211699513,0.120596391,0.427868631,1112,0.968538835,0.170232088,0.446666508
08/01/2022 04:00,41880,4375.199,82.98701299,0.213455875,0.110810397,0.428918846,1088,0.69710185,0.11606231,0.466346596
08/01/2022 05:00,41954.47,3298.084,91.28571429,0.193573988,0.081996523,0.439018303,1053,0.741797265,0.099210741,0.496917918
08/01/2022 06:00,41901.74,4874.094,85.75324675,0.177356075,0.10384349,0.405126982,968,-0.100429688,0.048941187,0.500695257
08/01/2022 07:00,41902.21,4309.627,96.81818182,0.197162857,0.097375907,0.396441841,1005,0.226669044,0.090555703,0.472016234
08/01/2022 08:00,41948.85,10453.287,100.9675325,0.17422542,0.088605795,0.406470866,1355,0.35220308,0.084824563,0.441672279
08/01/2022 09:00,42138.03,6467.429,99.58441558,0.177199198,0.115374129,0.387427988,1073,0.062531913,0.067080813,0.480066405
08/01/2022 10:00,41907.21,8036.508,96.81818182,0.197571739,0.113645499,0.405053931,1088,0.536409877,0.171660364,0.509297168
08/01/2022 11:00,41918.02,7681.058,99.58441558,0.17565225,0.097749395,0.404758231,1124,0.12889781,0.092773268,0.448947511
08/01/2022 12:00,41851.23,7318.508,89.9025974,0.134645473,0.08107423,0.418818114,1350,0.706061071,0.196161435,0.476366398
08/01/2022 13:00,41884.04,11089.646,88.51948052,0.15234845,0.09232399,0.425396546,1455,0.586599111,0.064149206,0.520110059
08/01/2022 14:00,41737.01,6530.973,92.66883117,0.202637375,0.119440287,0.423095298,1577,0.333667727,0.060408421,0.473019461
08/01/2022 15:00,41600.72,14603.817,91.28571429,0.187377571,0.097430295,0.410380241,1821,0.58016541,0.047795904,0.44371709
08/01/2022 16:00,41342.06,15210.929,96.81818182,0.188198298,0.10184935,0.429317869,1788,0.52691886,0.068977625,0.43944964
08/01/2022 17:00,40846.58,27318.713,98.2012987,0.144530997,0.073931306,0.418977644,1890,0.543720411,0.096919201,0.485851358
08/01/2022 18:00,40684.09,34629.473,120.3311688,0.165032099,0.089640642,0.42875292,2416,0.589048631,0.163220666,0.458561349
08/01/2022 19:00,40837.51,23140.697,120.3311688,0.164535722,0.083828676,0.405362395,2303,0.338168049,0.111392847,0.475553409
08/01/2022 20:00,40976.06,11810.106,118.9480519,0.173967622,0.090062721,0.415818464,1996,0.418978706,0.062093334,0.452826643
08/01/2022 21:00,41775.18,24629.943,121.7142857,0.150645621,0.074248932,0.410172825,1918,0.086393993,-0.014243191,0.48216323
08/01/2022 22:00,41912.88,17372.933,120.3311688,0.151145213,0.072103193,0.406949619,1869,0.415631707,0.110316585,0.469196512
08/01/2022 23:00,41688.05,7519.877,117.5649351,0.167506512,0.086297798,0.401725305,1530,0.734729042,0.088367961,0.463216999
09/01/2022 00:00,41774.19,13511.695,116.1818182,0.172898569,0.069499008,0.384589241,1439,0.921076284,0.181078897,0.495877348
09/01/2022 01:00,41800.81,7291.535,96.81818182,0.196558228,0.113615895,0.422441018,1256,0.490128101,0.134529942,0.315437256
09/01/2022 02:00,42090.34,9139.648,92.66883117,0.166432678,0.077261199,0.423020573,1104,0.608397276,0.133174993,0.442349029
09/01/2022 03:00,41835.6,6643.474,91.28571429,0.215941707,0.108256666,0.419688782,1063,0.775402449,0.147808707,0.443150541
09/01/2022 04:00,42065.29,5266.697,85.75324675,0.216067409,0.093899594,0.455168471,1074,0.141666212,-0.015156089,0.432711638
09/01/2022 05:00,41762.99,6680.998,78.83766234,0.189847967,0.087083865,0.419872618,1010,0.577742246,0.07288785,0.458223174
09/01/2022 06:00,41866,6302.003,84.37012987,0.190976161,0.090233619,0.406335995,955,0.486140047,0.104817945,0.443282032
09/01/2022 07:00,41784.63,3801.279,85.75324675,0.122874085,0.08034346,0.406679412,994,0.606461398,0.165862175,0.424849537
09/01/2022 08:00,41657.45,7783.178,91.28571429,0.166920166,0.102762011,0.397174764,1209,0.874302648,0.12475356,0.47725603
09/01/2022 09:00,41503.75,8765.494,94.05194805,0.222690407,0.118850058,0.424956218,1022,0.547656476,0.064496591,0.511299261
09/01/2022 10:00,41636.97,8336.186,94.05194805,0.215836031,0.102614841,0.429513552,1049,0.445367075,0.113754778,0.464212983
09/01/2022 11:00,41854.25,10074.896,95.43506494,0.211030601,0.111995362,0.407088972,1149,0.317657662,0.141848389,0.449372752
09/01/2022 12:00,41737.43,6370.485,85.75324675,0.214287793,0.121279131,0.397663943,1264,0.401638703,0.083088647,0.518149959
09/01/2022 13:00,41467.75,10717.377,89.9025974,0.202104499,0.098626625,0.407882566,1343,0.487486596,0.061827421,0.454055908
09/01/2022 14:00,41530.99,7149.387,96.81818182,0.2373247,0.09728022,0.433458274,1637,0.561836756,0.082375973,0.384044945
09/01/2022 15:00,41611.09,16499.325,94.05194805,0.221079518,0.113807344,0.410538763,1710,0.515608311,0.059577917,0.451269239
09/01/2022 16:00,42127.99,13208.038,94.05194805,0.284624411,0.121408412,0.434578207,1581,0.609584119,0.148021082,0.538035261
09/01/2022 17:00,42084.96,13380.653,95.43506494,0.190900425,0.091791463,0.409651317,1773,0.606251503,0.07674497,0.510163306
09/01/2022 18:00,41954.99,9614.202,91.28571429,0.234063339,0.092575686,0.396851196,1746,0.428468812,0.059439275,0.47991207
09/01/2022 19:00,42678.95,18041.902,95.43506494,0.193835957,0.099379112,0.41257008,1639,0.527478531,0.121013671,0.488101582
09/01/2022 20:00,42414.64,9534.155,96.81818182,0.21859783,0.101241783,0.404081059,1582,0.461122881,0.075220488,0.449674015
09/01/2022 21:00,42290.28,4907.149,105.1168831,0.197219601,0.103006439,0.432722833,1469,0.541540151,0.133083161,0.472323656
09/01/2022 22:00,42193.23,6687.983,99.58441558,0.257392974,0.10673494,0.420100899,1498,0.698457358,0.095571794,0.490177833
09/01/2022 23:00,41851.22,13427.213,98.2012987,0.162166736,0.07478718,0.401065038,1348,0.716826631,0.127742904,0.407468406
10/01/2022 00:00,41644.58,12589.344,81.6038961,0.23168996,0.108198451,0.428680837,1351,0.57475549,0.129855287,0.427773336
10/01/2022 01:00,41790.01,6626.966,84.37012987,0.186818229,0.097399852,0.409851579,1095,0.802643159,0.139634539,0.460577831
10/01/2022 02:00,41905,6164.244,71.92207792,0.205422637,0.077025386,0.415695276,1136,0.54486559,0.036296897,0.472482227
10/01/2022 03:00,41946.05,3683.3,85.75324675,0.231904918,0.102242907,0.432607535,1060,0.778525063,0.102000294,0.395144423
10/01/2022 04:00,42164.36,8225.003,78.83766234,0.197779213,0.087644364,0.433660244,1032,0.596814751,0.101208906,0.407766577
10/01/2022 05:00,42006,5042.795,80.22077922,0.236576433,0.108562223,0.402808534,948,0.686516465,-0.002148127,0.431202985
10/01/2022 06:00,41914.84,6812.524,78.83766234,0.244551613,0.103658408,0.426147154,952,0.285365471,0.138592823,0.47414407
10/01/2022 07:00,42034.99,7215.831,77.45454545,0.226695798,0.088892137,0.40854406,1095,0.40607582,0.079721472,0.480103067
10/01/2022 08:00,41803.54,9900.116,94.05194805,0.197421538,0.1155438,0.376610844,1259,0.968922143,0.251082251,0.349440837
10/01/2022 09:00,41788.54,6317.058,85.75324675,0.229224543,0.13163051,0.416353122,1059,0.627365476,-0.037407407,0.463987654
10/01/2022 10:00,41765.01,6399.105,82.98701299,0.198919619,0.117445012,0.385563537,1093,0.609252696,0.057899204,0.416190931
10/01/2022 11:00,41564.26,16043.706,85.75324675,0.222041667,0.100706444,0.420049334,1391,0.679053861,0.180464438,0.466904006
10/01/2022 12:00,40931.61,25076.096,84.37012987,0.143060381,0.086803376,0.402679378,1515,0.664925451,0.063935004,0.488022882
10/01/2022 13:00,40753,27670.528,96.81818182,0.162048472,0.086488,0.412092501,2278,0.340535132,0.09865791,0.419328739
10/01/2022 14:00,40768.6,104002.026,116.1818182,0.164253067,0.08856081,0.415520733,3832,0.640647314,0.077910664,0.473116252
10/01/2022 15:00,40973.56,34983.256,127.2467532,0.184042928,0.090997225,0.400212747,3035,0.504402798,0.056732676,0.415930801
10/01/2022 16:00,41892.96,41429.245,109.2662338,0.213666988,0.110449387,0.397860002,2895,0.651176476,0.168368525,0.465504164
10/01/2022 17:00,41167.99,57167.578,112.0324675,0.217714651,0.095101786,0.407547219,2628,0.481176298,0.077263096,0.449029868
10/01/2022 18:00,41584.61,18577.433,107.8831169,0.169881552,0.081100216,0.411441068,2371,0.331917647,0.12173344,0.476484705
10/01/2022 19:00,41280.45,12525.379,113.4155844,0.211108499,0.090132147,0.415213811,2393,0.634607216,0.093139686,0.45328516
10/01/2022 20:00,41698.68,12399.946,121.7142857,0.229881458,0.095859297,0.404028903,2146,0.660757405,0.086137202,0.407095816
10/01/2022 21:00,41696.66,11453.812,124.4805195,0.217939892,0.097784839,0.383101628,2042,0.638060115,0.112733603,0.423305386
10/01/2022 22:00,41592.95,6253.721,118.9480519,0.214110999,0.096571602,0.384774597,1896,0.724700185,0.115829938,0.501394215
10/01/2022 23:00,41801.55,7085.104,106.5,0.180467062,0.065977822,0.391994717,1754,0.639563386,0.112533415,0.490246202
11/01/2022 00:00,41585.19,6108.299,98.2012987,0.200288487,0.086504024,0.403872772,1694,0.599682131,0.053001477,0.444883284
11/01/2022 01:00,41913.72,10277.572,91.28571429,0.214591909,0.10394028,0.437824107,1394,0.612349819,0.155063711,0.42076247
11/01/2022 02:00,42146.26,15869.863,85.75324675,0.259376424,0.120718065,0.396308312,1419,0.238629278,0.025556969,0.480842335
11/01/2022 03:00,42251.59,6667.747,85.75324675,0.229014815,0.091127895,0.416272815,1397,0.785609158,0.183506944,0.467368197
11/01/2022 04:00,42284.21,9210.084,81.6038961,0.270661125,0.102457171,0.412392192,1288,0.418349026,-0.0918613,0.423167719
11/01/2022 05:00,42096.61,6897.698,92.66883117,0.200842857,0.128688019,0.424143402,1163,0.917585855,0.121261415,0.473105749
11/01/2022 06:00,42088.99,5856.834,85.75324675,0.242185219,0.09673658,0.419484451,1178,0.822524505,0.135158034,0.461443733
11/01/2022 07:00,42191.79,6246.485,92.66883117,0.22169349,0.098667522,0.40536834,1142,0.724166323,0.028829188,0.4837089
11/01/2022 08:00,41978.17,21645.602,89.9025974,0.2403189,0.130251616,0.40795279,1430,0.853545468,0.122144041,0.425415287
11/01/2022 09:00,41967.92,9915.634,88.51948052,0.229671164,0.101978611,0.378593723,119448,0.680056496,0.044471731,0.440959885
11/01/2022 10:00,41619.09,12137.078,94.05194805,0.224644504,0.087176395,0.362303711,1228,0.100738584,0.054857393,0.423966533
11/01/2022 11:00,41800.95,10902.17,88.51948052,0.258270316,0.106330483,0.407813409,1382,0.641165686,0.163132294,0.402268155
11/01/2022 12:00,41796.8,6322.188,91.28571429,0.235764432,0.101325458,0.414199468,1674,0.762157593,0.171305057,0.483250273
11/01/2022 13:00,41691.83,8554.576,82.98701299,0.243313265,0.108184447,0.413552349,1785,0.884862838,0.101157282,0.468587666
11/01/2022 14:00,41616.57,24534.603,89.9025974,0.251947808,0.121976111,0.390783077,2021,0.723930142,0.102372711,0.506444462
11/01/2022 15:00,41716.42,30999.352,84.37012987,0.228335201,0.086710643,0.38080556,1955,0.631440063,0.127170253,0.490830923
11/01/2022 16:00,42684.18,45928.571,98.2012987,0.21928168,0.107501899,0.395559052,2270,0.518652825,0.059385133,0.450537278
11/01/2022 17:00,42523.15,34943.898,95.43506494,0.202168025,0.110933509,0.398907163,2406,0.398103855,0.105116229,0.466723898
11/01/2022 18:00,42730.31,13004.745,99.58441558,0.225412563,0.11914157,0.397355043,2225,0.599305034,0.109371595,0.478334864
11/01/2022 19:00,42938.55,11778.749,103.7337662,0.184910936,0.076552802,0.393838339,2090,0.746128978,0.068269326,0.46830284
11/01/2022 20:00,42774.08,9735.142,105.1168831,0.178642503,0.090957073,0.385131276,2085,0.731662266,0.174375375,0.469451347
11/01/2022 21:00,42643.77,4949.249,106.5,0.232754531,0.121164194,0.388124821,1752,0.35599127,0.077024833,0.457833019
11/01/2022 22:00,42685.05,4506.442,106.5,0.235584178,0.100182527,0.402007556,1616,0.519305951,0.077065762,0.461077488
11/01/2022 23:00,42700.68,6768.11,95.43506494,0.221431034,0.106743876,0.396420253,1398,0.416121823,0.073365303,0.492555528
12/01/2022 00:00,42664.57,9367.398,89.9025974,0.231273084,0.098904758,0.414154972,1481,0.879447303,0.051966466,0.402026396
12/01/2022 01:00,42617.4,5304.867,76.07142857,0.212484615,0.114637075,0.406522178,1383,0.747844723,0.112286024,0.411061547
12/01/2022 02:00,42545.54,6269.504,81.6038961,0.202065714,0.081189005,0.387834911,1276,0.679020799,0.168873309,0.472727041
12/01/2022 03:00,42592.92,4456.532,78.83766234,0.211992202,0.090572451,0.401089914,1249,0.724836543,0.138686485,0.434786368
12/01/2022 04:00,42614.35,5157.153,70.53896104,0.250617568,0.092142172,0.393837284,1139,0.572226498,0.031097521,0.440280545
12/01/2022 05:00,42688.49,4321.896,78.83766234,0.229280986,0.097158668,0.431838562,1173,0.481372,-0.003092972,0.373696327
12/01/2022 06:00,42661.99,7095.215,84.37012987,0.221062634,0.097430208,0.399581543,1185,0.531832609,0.268827426,0.568247006
12/01/2022 07:00,42550.09,7683.443,80.22077922,0.259615776,0.126181356,0.381948062,1208,0.613709041,0.061386084,0.497863932
12/01/2022 08:00,42594.19,5898.908,87.13636364,0.231604156,0.135250039,0.402590821,1394,0.556026772,0.109403292,0.441319077
12/01/2022 09:00,42778,11115.999,73.30519481,0.234702639,0.08583083,0.382481651,1187,0.611392754,0.047653641,0.454011195
12/01/2022 10:00,42739.14,10919.864,80.22077922,0.207995216,0.098102513,0.377584598,1360,0.344865597,0.046472025,0.441898914
